11671180|2023-02-25T01:12:20|36.0592|35.9528|10.0|us|NEIC PDE|us|us6000jrgg|mb|4.2|us|TURKEY
11661683|2023-02-25T00:28:10|38.991|41.1094|10.0|us|NEIC PDE|us|us6000jrg8|mb|4.2|us|TURKEY
11661669|2023-02-24T20:25:30|38.0934|38.7162|10.0|us|NEIC PDE|us|us6000jrej|Mwr|4.5|us|TURKEY
11661904|2023-02-24T17:20:00|38.7865|37.3025|10.0|us|NEIC PDE|us|us6000jrdc|Mwr|4.6|us|TURKEY
11661578|2023-02-24T14:02:00|37.9736|33.9905|10.022|us|NEIC PDE|us|us6000jral|mb|4.5|us|TURKEY
11661460|2023-02-24T05:46:18|36.3086|36.0365|10.0|us|NEIC PDE|us|us6000jr79|mb|4.0|us|JORDAN - SYRIA REGION
11661032|2023-02-23T15:53:47|36.0589|36.095|10.0|us|NEIC PDE|us|us6000jr1t|Mww|4.9|us|JORDAN - SYRIA REGION
11661574|2023-02-23T11:41:44|38.0035|37.7419|10.0|us|NEIC PDE|us|us6000jr08|mb|4.4|us|TURKEY
11661344|2023-02-23T03:23:02|37.2286|37.0909|10.0|us|NEIC PDE|us|us6000jqyd|mb|4.0|us|TURKEY
11664216|2023-02-22T20:36:08|38.0438|38.3872|9.136|us|NEIC PDE|us|us6000jqw3|mb|4.1|us|TURKEY
11660825|2023-02-22T07:56:55|38.0346|37.7793|10.0|us|NEIC PDE|us|us6000jqqy|mb|4.2|us|TURKEY
11660510|2023-02-22T07:09:44|38.4912|40.3086|11.864|us|NEIC PDE|us|us6000jqqq|mb|4.4|us|TURKEY
11661158|2023-02-22T04:40:03|38.0434|36.6529|10.0|us|NEIC PDE|us|us6000jqq1|mb|4.0|us|TURKEY
11660284|2023-02-21T16:06:48|36.1158|36.1459|10.0|us|NEIC PDE|us|us6000jqkr|mb|4.2|us|JORDAN - SYRIA REGION
11662799|2023-02-21T11:55:52|38.0683|37.4259|10.0|us|NEIC PDE|us|us6000jqiz|mb|4.1|us|TURKEY
11660335|2023-02-21T10:09:37|37.3992|37.2692|11.07|us|NEIC PDE|us|us6000jqim|mb|4.2|us|TURKEY
11660337|2023-02-21T09:56:46|38.2522|38.6518|10.0|us|NEIC PDE|us|us6000jqil|mb|4.1|us|TURKEY
11660034|2023-02-20T23:21:14|38.0175|37.3695|10.0|us|NEIC PDE|us|us6000jqft|Mwr|4.3|us|TURKEY
11669534|2023-02-20T22:56:53|35.9531|35.9447|10.0|us|NEIC PDE|us|us6000jqfm|mb|4.0|us|JORDAN - SYRIA REGION
11660071|2023-02-20T19:09:20|36.2572|36.1266|10.0|us|NEIC PDE|us|us6000jqdp|mb|4.2|us|JORDAN - SYRIA REGION
11660074|2023-02-20T19:00:14|36.105|35.9906|10.0|us|NEIC PDE|us|us6000jqdn|mb|4.2|us|TURKEY
11663450|2023-02-20T17:13:18|36.2653|36.0798|10.0|us|NEIC PDE|us|us7000jga3|mb|4.6|us|JORDAN - SYRIA REGION
11660092|2023-02-20T17:07:35|36.159|35.9351|10.0|us|NEIC PDE|us|us6000jqjc|mb|5.5|us|TURKEY
